79296074,2146,2066,1122,2082,2081,0,1,2369,2298
79455322,2145,2069,1128,2081,2081,0,2,2370,2297
79614912,2147,2068,1125,2083,2081,0,1,2369,2298
79774514,2147,2069,1128,2080,2081,0,2,2369,2300
79934114,2149,2069,1124,2081,2081,0,1,2369,2298
80093712,2144,2067,1124,2086,2081,0,1,2368,2298
80253304,2145,2066,1125,2081,2081,0,2,2368,2299
80412914,2146,2070,1124,2082,2081,0,2,2369,2298
80572596,2142,2062,1126,2084,2080,0,2,2370,2298
80732104,2143,2070,1124,2080,2081,0,3,2369,2298
80891712,2148,2068,1122,2080,2081,0,2,2369,2298
81051457,2144,2070,1127,2082,2081,0,2,2367,2298
81210904,2143,2066,1124,2085,2081,0,3,2369,2299
81370512,2150,2064,1122,2084,2081,0,2,2368,2299
81530256,2144,2068,1125,2080,2081,0,2,2368,2300
81692180,2145,2069,1121,2083,2084,0,1,2369,2298
81849376,2146,2069,1125,2080,2083,0,0,2369,2298
82009000,2145,2066,1126,2080,2081,0,1,2368,2299
82168514,2146,2066,1124,2081,2081,0,1,2370,2298
82328289,2144,2072,1125,2080,2081,0,2,2369,2299
82488192,2147,2068,1122,2082,2081,0,1,2369,2298
82647370,2146,2068,1127,2081,2081,0,3,2369,2300
82806984,2146,2066,1123,2079,2081,0,3,2369,2298
82966512,2148,2069,1122,2080,2082,0,1,2369,2298
83126114,2149,2067,1125,2083,2081,0,2,2369,2300
83285714,2145,2069,1126,2080,2081,0,2,2369,2299
83445368,2149,2066,1123,2083,2082,0,3,2368,2301
83604932,2147,2072,1126,2081,2081,0,2,2368,2300
83764560,2153,2064,1123,2080,2082,0,1,2368,2299
83924267,2146,2068,1124,2083,2084,0,1,2369,2300
84083732,2146,2066,1126,2081,2081,0,4,2368,2298
84243409,2146,2068,1124,2081,2081,0,4,2367,2299
84402990,2149,2064,1132,2082,2081,0,2,2370,2299
84562532,2148,2068,1124,2081,2082,0,4,2367,2299
84722132,2147,2062,1125,2079,2083,0,3,2365,2298
84881980,2150,2066,1128,2081,2081,0,4,2368,2300
85041332,2146,2066,1123,2081,2081,0,3,2367,2298
85201003,2150,2063,1125,2082,2080,0,4,2369,2299
85360600,2147,2064,1122,2076,2084,0,2,2370,2299
85520312,2147,2066,1124,2081,2083,0,1,2367,2299
85680236,2150,2066,1127,2077,2081,0,4,2368,2299
85839368,2145,2067,1122,2080,2082,0,3,2368,2300
85998996,2152,2067,1124,2081,2083,0,3,2368,2299
86158538,2147,2069,1126,2082,2083,0,3,2368,2300
86318168,2150,2066,1121,2082,2081,0,2,2369,2300
86477830,2148,2070,1124,2083,2083,0,1,2369,2299
86637346,2144,2068,1126,2078,2081,0,2,2369,2298
86797105,2145,2070,1124,2082,2080,0,5,2369,2302
86956603,2145,2066,1126,2080,2081,0,2,2367,2299
87116146,2145,2070,1125,2080,2081,0,2,2369,2298
87275809,2146,2064,1126,2082,2081,0,3,2369,2298
87435332,2143,2071,1127,2081,2081,0,2,2367,2297
87594932,2145,2070,1123,2078,2081,0,3,2368,2298
87754667,2146,2070,1125,2083,2081,0,2,2369,2299
87914203,2146,2069,1120,2081,2081,0,2,2369,2298
88073831,2146,2066,1122,2081,2081,0,3,2368,2297
88233482,2147,2069,1126,2080,2081,0,2,2369,2299
88392932,2148,2065,1119,2082,2081,0,3,2369,2297
88552590,2145,2066,1127,2082,2080,0,2,2370,2298
88712353,2146,2069,1124,2080,2081,0,2,2368,2298
88872108,2145,2065,1121,2080,2081,0,2,2369,2299
89031322,2147,2068,1127,2080,2081,0,2,2369,2297
89190920,2142,2068,1122,2084,2082,0,2,2368,2297
89350514,2147,2068,1122,2084,2080,0,2,2369,2299
89511830,2144,2067,1123,2082,2081,0,1,2369,2300
89669782,2146,2069,1124,2083,2081,0,2,2369,2300
89829314,2145,2066,1126,2081,2080,0,1,2369,2298
89988912,2148,2067,1123,2083,2081,0,2,2368,2299
90148657,2144,2066,1122,2081,2081,0,3,2369,2299
90308209,2147,2069,1127,2082,2081,0,2,2370,2297
90467714,2146,2068,1126,2081,2081,0,2,2370,2300
90627457,2147,2070,1126,2080,2081,0,2,2370,2297
90786904,2147,2066,1124,2079,2079,0,3,2369,2299
90946504,2145,2068,1120,2081,2080,0,2,2369,2299
91106252,2147,2068,1126,2081,2080,0,2,2370,2299
91265793,2145,2066,1125,2082,2081,0,3,2369,2300
91425312,2148,2068,1122,2083,2081,0,1,2369,2299
91585057,2142,2071,1127,2081,2081,0,2,2369,2298
91744576,2143,2066,1122,2084,2081,0,0,2369,2300
91904487,2146,2069,1125,2078,2082,0,3,2369,2299
92065385,2146,2065,1126,2082,2081,0,3,2369,2297
92223406,2148,2069,1123,2081,2083,0,4,2368,2298
92383008,2147,2064,1124,2081,2081,0,3,2368,2300
92542560,2151,2067,1125,2080,2081,0,3,2369,2299
92702214,2151,2068,1123,2083,2082,0,2,2368,2300
92861738,2148,2066,1128,2081,2081,0,2,2369,2301
93021360,2147,2068,1125,2080,2081,0,3,2368,2298
93180932,2147,2067,1127,2079,2082,0,4,2369,2299
93340532,2145,2067,1126,2079,2081,0,3,2369,2298
93500267,2147,2069,1122,2084,2082,0,2,2368,2298
93659801,2146,2066,1125,2082,2081,0,1,2369,2300
93819338,2144,2072,1124,2079,2081,0,2,2367,2300
93979082,2148,2064,1124,2081,2082,0,3,2369,2300
94138532,2147,2071,1127,2083,2081,0,4,2369,2298
94298156,2147,2061,1123,2084,2081,0,3,2368,2299
94457981,2145,2064,1126,2083,2083,0,2,2368,2296
94617332,2146,2066,1122,2086,2083,0,2,2368,2298
94776960,2145,2071,1122,2080,2081,0,2,2368,2297
94936600,2144,2071,1127,2081,2080,0,1,2368,2298
95096312,2144,2069,1122,2082,2081,0,3,2369,2297
95256138,2150,2066,1124,2080,2081,0,2,2368,2297
95415384,2147,2071,1128,2081,2081,0,3,2369,2298
95574995,2148,2067,1122,2083,2082,0,1,2369,2297
95734532,2145,2069,1124,2080,2081,0,1,2369,2299
95894148,2144,2066,1126,2082,2081,0,2,2369,2300
96053822,2148,2065,1124,2082,2081,0,0,2369,2298
96213344,2145,2067,1122,2082,2081,0,2,2368,2299
96373080,2150,2066,1121,2084,2080,0,3,2369,2298
96532532,2143,2068,1124,2080,2081,0,3,2369,2297
96692094,2144,2066,1127,2082,2080,0,1,2370,2298
96851857,2146,2070,1122,2080,2081,0,3,2369,2299
97011409,2144,2067,1126,2081,2082,0,4,2369,2298
97170914,2145,2068,1126,2080,2080,0,2,2370,2299
97330657,2145,2070,1124,2084,2080,0,2,2369,2298
97491408,2145,2066,1124,2081,2081,0,1,2368,2297
97651542,2145,2066,1127,2079,2082,0,1,2369,2299
97809398,2144,2068,1126,2083,2081,0,2,2369,2299
97968914,2145,2070,1126,2082,2081,0,0,2369,2299
98128518,2145,2064,1125,2082,2082,0,2,2369,2299
98288417,2146,2069,1126,2084,2081,0,1,2369,2298
98448201,2146,2067,1123,2085,2081,0,2,2368,2298
98607397,2143,2064,1125,2084,2081,0,1,2369,2299
98766912,2147,2066,1123,2081,2081,0,1,2368,2298
98926564,2145,2068,1125,2082,2081,0,2,2368,2299
99086114,2146,2068,1126,2082,2081,0,2,2370,2298
99245712,2146,2068,1122,2085,2081,0,0,2368,2298
99405314,2144,2066,1126,2081,2081,0,1,2370,2299
99564904,2145,2070,1128,2081,2081,0,2,2370,2297
99724638,2145,2063,1124,2082,2082,0,1,2368,2299
99884096,2146,2068,1125,2082,2081,0,3,2369,2297
100043704,2147,2066,1126,2081,2081,0,2,2368,2299
100203481,2144,2070,1122,2080,2083,0,2,2369,2298
100362984,2146,2067,1125,2083,2081,0,2,2368,2300
100522560,2147,2066,1127,2080,2082,0,2,2368,2299
100682267,2148,2062,1122,2084,2082,0,2,2367,2299
100841831,2149,2070,1127,2079,2082,0,2,2368,2298
101001356,2143,2066,1124,2083,2081,0,2,2369,2299
101160968,2148,2070,1122,2081,2083,0,2,2368,2299
101320582,2148,2070,1125,2080,2081,0,2,2370,2299
101480321,2147,2068,1122,2080,2083,0,2,2368,2299
101640258,2151,2064,1127,2081,2086,0,4,2366,2304
101799384,2146,2064,1125,2082,2081,0,3,2368,2300
101959000,2149,2066,1126,2079,2083,0,4,2369,2298
102118568,2149,2066,1123,2080,2083,0,2,2366,2299
102278184,2147,2070,1126,2080,2083,0,2,2368,2299
102437760,2148,2067,1127,2083,2084,0,1,2365,2301
102597368,2148,2066,1128,2082,2083,0,2,2368,2299
102756932,2147,2068,1122,2079,2081,0,3,2368,2298
102916556,2147,2067,1128,2082,2080,0,3,2368,2300
103076196,2144,2067,1123,2080,2080,0,2,2369,2298
103235760,2146,2067,1124,2080,2081,0,3,2369,2299
103395360,2144,2069,1123,2080,2081,0,4,2369,2297
103555082,2146,2068,1124,2078,2081,0,4,2369,2298
103714610,2146,2068,1123,2081,2082,0,1,2368,2298
103874202,2143,2069,1125,2081,2083,0,2,2369,2298
104033980,2146,2066,1125,2083,2081,0,2,2369,2298
104193332,2146,2068,1124,2081,2081,0,2,2369,2297
104352956,2147,2068,1126,2082,2081,0,3,2370,2298
104512560,2143,2068,1127,2083,2081,0,2,2369,2299
104672540,2146,2064,1122,2083,2081,0,1,2368,2300
104832061,2147,2068,1126,2077,2084,0,2,2369,2296
104991320,2146,2069,1126,2082,2081,0,2,2368,2299
105150970,2145,2066,1123,2082,2080,0,2,2370,2300
105310522,2145,2068,1128,2080,2082,0,2,2369,2297
105470257,2144,2068,1122,2079,2081,0,2,2369,2298
105631314,2147,2067,1124,2082,2081,0,1,2368,2299
105789428,2146,2068,1124,2082,2081,0,2,2369,2298
105949057,2145,2071,1123,2080,2081,0,4,2370,2298
106108504,2144,2069,1128,2080,2081,0,3,2369,2298
106268104,2147,2068,1122,2082,2081,0,4,2369,2299
106427857,2145,2071,1123,2078,2081,0,4,2369,2299
106587304,2145,2067,1124,2081,2081,0,2,2369,2299
106746906,2144,2070,1122,2081,2081,0,3,2369,2298
106906646,2146,2067,1125,2081,2080,0,2,2368,2302
107066203,2145,2070,1128,2082,2081,0,2,2370,2299
107225820,2146,2068,1122,2080,2080,0,2,2369,2298
107385442,2143,2068,1126,2084,2081,0,1,2367,2297
107544912,2147,2067,1120,2081,2083,0,1,2369,2299
107704518,2145,2064,1127,2084,2081,0,4,2367,2299
107864417,2145,2069,1124,2082,2082,0,2,2369,2298
108024060,2145,2070,1125,2081,2081,0,2,2369,2297
108183384,2145,2065,1124,2083,2081,0,4,2368,2299
108342982,2146,2066,1123,2082,2081,0,2,2368,2298
108502564,2147,2062,1124,2084,2082,0,2,2368,2298
108662190,2145,2068,1125,2082,2081,0,1,2367,2299
108821760,2142,2067,1122,2080,2081,0,3,2369,2300
108981485,2147,2068,1124,2081,2081,0,3,2368,2298
109140932,2146,2064,1127,2083,2082,0,4,2368,2298
109300682,2151,2068,1124,2081,2080,0,4,2370,2298
109460132,2144,2063,1125,2080,2081,0,2,2369,2298
109619732,2145,2066,1124,2077,2082,0,3,2369,2299
109779482,2149,2068,1124,2084,2082,0,3,2370,2298
109938932,2146,2070,1128,2082,2081,0,3,2368,2297
110098532,2146,2067,1123,2080,2081,0,3,2368,2299
110258488,2148,2066,1124,2079,2081,0,2,2369,2300
110417936,2147,2065,1121,2081,2081,0,2,2368,2299
110577338,2145,2069,1122,2080,2081,0,2,2370,2299
110737080,2148,2066,1126,2078,2081,0,4,2369,2298
110898366,2148,2068,1122,2084,2081,0,2,2369,2303
111057955,2145,2065,1123,2083,2081,0,3,2368,2300
111216147,2146,2068,1124,2079,2081,0,3,2368,2298
111375384,2146,2068,1123,2084,2080,0,2,2369,2299
111534990,2146,2067,1126,2083,2083,0,1,2369,2298
111694540,2145,2070,1124,2080,2081,0,3,2369,2298
111854160,2147,2070,1126,2082,2082,0,0,2368,2301
112013760,2149,2067,1124,2081,2081,0,0,2368,2298
112173505,2147,2070,1124,2083,2081,0,2,2369,2300
112332956,2146,2068,1124,2082,2081,0,2,2369,2298
112492548,2149,2070,1123,2084,2080,0,2,2369,2299
112652257,2147,2068,1124,2082,2080,0,2,2368,2299
112811704,2144,2068,1124,2081,2081,0,3,2368,2299
112971304,2146,2068,1121,2082,2081,0,3,2369,2299
113131057,2142,2069,1126,2080,2081,0,1,2369,2299
113290504,2148,2069,1123,2083,2081,0,2,2368,2300
113450112,2147,2067,1123,2084,2081,0,1,2369,2298
113612152,2146,2066,1126,2083,2082,0,0,2368,2298
113769406,2148,2070,1124,2081,2081,0,1,2369,2299
113929028,2147,2066,1122,2083,2081,0,2,2368,2298
114088548,2141,2067,1127,2081,2081,0,0,2370,2299
114248270,2145,2066,1123,2085,2084,0,2,2369,2299
114408195,2148,2069,1125,2085,2082,0,1,2368,2298
114567314,2145,2068,1125,2083,2081,0,2,2369,2299
114726922,2146,2070,1125,2083,2081,0,2,2370,2297
114886514,2146,2066,1125,2080,2080,0,2,2369,2298
115046112,2147,2070,1122,2082,2081,0,2,2368,2299
115205714,2149,2066,1126,2080,2080,0,2,2370,2299
115365322,2147,2070,1127,2080,2081,0,2,2369,2297
115525057,2143,2066,1126,2083,2081,0,2,2370,2298
115684514,2143,2068,1125,2080,2080,0,1,2370,2298
115844112,2146,2065,1122,2082,2081,0,1,2367,2301
116003857,2147,2069,1125,2080,2081,0,1,2370,2298
116163304,2144,2069,1123,2080,2081,0,3,2370,2299
116322918,2146,2066,1122,2084,2081,0,2,2368,2300
116482625,2143,2068,1128,2083,2081,0,2,2369,2300
116642114,2143,2068,1125,2081,2081,0,2,2370,2298
116801811,2146,2067,1126,2080,2082,0,2,2368,2299
116962893,2145,2068,1123,2078,2081,0,3,2368,2298
117121008,2146,2069,1124,2080,2081,0,3,2369,2299
117280637,2149,2064,1123,2082,2084,0,0,2368,2299
117440592,2146,2070,1126,2082,2082,0,3,2368,2300
117600098,2148,2061,1123,2081,2082,0,1,2367,2302
117759390,2146,2067,1124,2082,2083,0,2,2368,2299
117918932,2147,2064,1128,2080,2081,0,2,2367,2298
118078556,2146,2068,1124,2078,2082,0,2,2368,2299
118238186,2150,2068,1125,2078,2091,0,3,2368,2299
118397732,2145,2066,1122,2080,2083,0,2,2368,2301
118557356,2149,2066,1126,2081,2084,0,3,2368,2301
118716956,2146,2068,1126,2080,2081,0,3,2368,2298
118876680,2148,2065,1125,2080,2081,0,3,2369,2298
119037984,2149,2068,1126,2080,2084,0,2,2369,2299
119195800,2148,2066,1122,2078,2081,0,0,2369,2300
119355480,2149,2068,1125,2083,2081,0,2,2369,2299
119514932,2144,2060,1126,2083,2081,0,2,2368,2299
119674532,2149,2069,1122,2080,2081,0,2,2368,2299
119834280,2147,2070,1129,2083,2081,0,3,2367,2298
119993858,2147,2068,1124,2080,2081,0,3,2369,2298
120153360,2147,2064,1121,2079,2081,0,4,2368,2298
120313099,2144,2065,1126,2081,2080,0,1,2369,2298
120472605,2148,2066,1122,2080,2081,0,1,2368,2298
120632409,2150,2072,1124,2083,2081,0,2,2368,2298
120792137,2145,2064,1126,2080,2082,0,1,2368,2297
120951396,2144,2068,1122,2081,2081,0,2,2370,2299
121111000,2146,2064,1127,2080,2080,0,3,2369,2298
121270532,2143,2068,1124,2080,2081,0,1,2370,2299
121430142,2147,2063,1122,2083,2081,0,2,2369,2298
121589782,2146,2068,1126,2082,2082,0,1,2368,2298
121749393,2146,2066,1122,2081,2081,0,2,2369,2300
121908932,2148,2070,1126,2083,2080,0,3,2368,2297
122068512,2146,2067,1122,2083,2082,0,1,2369,2299
122228196,2143,2067,1126,2084,2080,0,2,2369,2300
122387714,2147,2068,1126,2082,2082,0,2,2370,2298
